,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity
944,0.0,24.57,238,900000.0,13.0,11010.5,168,2.0,6.0,204.0,161,188160.0,-2.0,1.8,196,49500.0,-7.0,15.63,156,7598400.0,-1.0,7.54,247,106000.0,208.0,0.41,662,1684800.0,0.0,60.0,219,150.0,7.0,260.0,112,200.0,-27742.0,75.0,185,280.0,0.0,10.15,378,27270000.0,0.0,4.6,251,3275.0,78.0,75.0,323,100.0,0.0,44.0,194,1980.0,30.0,20.5,282,1950.0,0.0,27.91,264,4100.0,-3.0,215.46,131,6.0,0.0,7.9,107,92000.0,0.0,4888.0,109,90.0,-9.0,342.36,160,250.0,0.0,1.8,181,8677440.0,0.0,10.15,91,74880.0,-6.0,25.25,113,791.0,91.0,1.99,523,292042.0,0.0,5.49,351,16800000.0,0.0,171.0,162,13.0,-4.0,95.35,272,9072000.0,7.0,140.0,266,8.0,-13.0,0.85,128,3400000.0,0.0,3.85,190,3197880.0
945,65.0,0.36,266,18479.0,0.0,21.85,217,15.0,-64.0,4.25,44,1944000.0,166.0,9.32,343,14.0,-3.0,750.0,427,7800.0,10.0,75.0,253,3560.0,0.0,37.08,162,152.0,0.0,6.0,378,66.0,5.0,75.0,169,120.0,83.0,5.0,352,10.0,12.0,19.12,279,12810.0,5.0,71.88,27,400.0,-15.0,7.74,79,23400.0,13.0,0.48,579,1489728.0,-6.0,8.93,331,112500.0,2.0,290.0,233,109.0,146.0,145.0,431,1172.0,63.0,1048.13,149,500.0,0.0,11.26,374,60.0,-13.0,127.4,568,1152000.0,42.0,127.4,157,2001000.0,-5.0,22.9,416,4.0,64.0,32.0,162,242.0,81.0,2.94,104,61900.0,5.0,213.0,332,92.0,0.0,6.5,292,10000.0,0.0,20.2,331,11957760.0,-12.0,446.6,172,5.0,-2.0,12.78,190,54100.0,0.0,6.04,175,1981.0
946,39.0,5.56,130,2221950.0,24.0,5.56,264,1713600.0,-13.0,32.0,83,200000.0,0.0,250.0,115,100.0,0.0,120.43,506,50.0,35.0,195.0,143,528000.0,15.0,253.0,327,30000.0,0.0,213.0,296,10.0,0.0,29.6,113,19000.0,4.0,4.15,208,54795.0,-14.0,137.0,222,1392.0,-6.0,192.0,176,100.0,7.0,9.0,288,1144140.0,-3.0,621.0,304,7680.0,0.0,20.2,167,272160.0,0.0,78.0,178,9.0,0.0,0.5,73,90000.0,-6.0,58.8,174,2000.0,400.0,2.2,463,5113800.0,244.0,14.31,559,45000.0,0.0,92.5,274,15000.0,0.0,382.56,128,12.0,-8.0,67.0,118,6.0,0.0,47.0,64,200.0,0.0,15.61,448,200010.0,0.0,63.0,259,384.0,0.0,96.87,229,3699000.0,26.0,63.07,140,90.0,0.0,178.0,105,4064.0,-13.0,17.39,179,150.0
947,0.0,11.27,118,4625.0,0.0,280.0,318,1691136.0,0.0,86.62,360,4.0,66.0,33.22,243,10.0,103.0,50.0,426,20250.0,-8.0,31072.45,150,1.0,0.0,60.0,71,800.0,0.0,17.0,179,80000.0,103.0,50.0,426,15000.0,48.0,95.35,386,15633000.0,0.0,5.3,207,299400.0,0.0,18.65,353,6000000.0,-18.0,135.0,64,60000.0,20.0,248.5,221,2331.0,0.0,75.0,171,150.0,2.0,3.85,428,672330.0,-1.0,3.65,266,480000.0,0.0,377.0,122,3200.0,19.0,32.4,145,1500.0,4.0,181.96,170,504.0,2.0,12.48,99,15007.0,0.0,10.15,484,4792770.0,-13.0,2.79,409,292867.0,-6.0,21.54,302,920.0,0.0,15.08,548,2296950.0,14.0,87.68,139,350.0,0.0,110.0,203,20000.0,-3.0,25.91,234,36.0,0.0,8.29,56,180.0,0.0,282.87,240,90.0
948,5.0,23.9,174,251.0,-8.0,122.52,177,89.0,-8.0,65.0,112,170.0,78.0,150.0,323,5.0,21.0,4.0,427,160700.0,29.0,68.89,322,15.0,0.0,1.34,462,38005.0,0.0,406.14,501,1.0,164.0,4.5,161,4800.0,-99.0,6.43,70,1332000.0,0.0,540.0,140,2.0,0.0,20.2,350,2430000.0,62.0,290.0,153,104.0,0.0,581.76,157,55.0,3.777777778,10.15,246,18000000.0,0.0,248.5,411,12.0,0.0,44.0,301,3600.0,-1.0,447.0,217,840.0,-14.0,93.0,243,2400.0,-24.0,18.95,132,2548800.0,0.0,248.5,176,700.0,8.0,9.27,101,2441550.0,-12.0,68.33,115,238.0,18.0,213.0,151,108.0,4.0,15.08,525,342000.0,-7.0,71.0,268,502.0,0.0,7.4,296,18930.0,-8.0,31072.45,53,1.0,23.0,903.77,149,67080.0,0.0,70.0,101,5.0
949,5.0,180.0,211,2.0,0.0,403.8,196,1400.0,1.0,15.61,224,862260.0,0.0,204.0,314,96000.0,120.0,16.35,213,1375.0,75.0,1.88,420,820000.0,-12.0,5.84,302,90000.0,-33.0,3.85,167,6567450.0,-66.0,17.25,118,840960.0,28.0,19.12,326,283320.0,0.0,61.54,91,12.0,7.0,137.0,385,210.0,0.0,181.96,141,597.0,-2.0,55.0,112,38880.0,0.0,15.61,569,82860.0,111.0,280.0,488,34560.0,6.5,30.0,330,8409.9,19.0,450.0,181,258.0,-13.0,50.0,135,30240.0,-61.0,3.85,319,2249790.0,7.0,118.33,143,162.0,0.0,800.0,-6,250.0,19.0,4846.21,157,1.0,0.0,4.5,380,1462500.0,28.0,75.0,117,750.0,0.0,60.0,217,200.0,-13.0,260.0,173,320.0,0.0,27.61,246,20000.0,-13.0,838.95,224,612.0,0.0,10.15,28,18864000.0
950,0.0,71.88,79,1000.0,-13.0,79.0,136,36.0,0.0,2.79,409,342363.0,15.0,0.79,148,28000.0,-13.0,75.0,128,460.0,0.0,2.7,385,300000.0,0.0,581.76,101,114.0,3.0,55.0,322,10000.0,0.0,13.45,97,9900390.0,195.5,1.88,412,725000.0,66.0,2.9,260,292920.0,0.0,0.79,151,144000.0,14.0,0.5,333,1031000.0,8.0,473.45,23,50.0,0.0,82.07,49,3.0,109.0,50.0,202,12750.0,0.0,125.0,172,2600.0,14.0,5.91,269,85.0,-3.0,23.87,366,49.0,-14.0,2.9,253,66720.0,159.0,2.2,226,20962.0,0.0,3.15,55,109800.0,0.0,55.0,296,108000.0,0.0,40.0,293,48.0,7.0,137.0,148,224.0,0.0,838.95,162,1323.0,-3.0,180.0,261,3.0,-5.0,180.0,72,10.0,6.0,260.0,98,517.0,6.0,692.48,242,40.0
951,0.0,4.44,317,53820.0,34.0,245.0,151,1080.0,12.0,2.2,329,3013200.0,0.0,45.02,344,627000.0,0.0,2.61,417,454138.0,79.0,79.8,150,600000.0,123.0,13.21,273,16200.0,0.0,4.15,263,13560.0,-29.0,1048.13,422,3000.0,2.0,280.0,185,253440.0,0.0,53.33,130,465.0,0.0,0.03,421,3666000.0,-4.0,10.15,376,27000000.0,4.0,192.0,284,100.0,28.0,630.42,117,48.0,-9.0,450.0,226,7.0,0.0,621.0,479,12480.0,-6.0,0.85,346,12600.0,101.0,37.13,298,2572.0,54.0,69.0,227,1050000.0,0.0,0.36,195,22320.0,-121.0,2.7,97,60600.0,90.0,11.51,140,9000.0,22.0,1.8,493,1050000.0,9.0,55.69,310,12.0,0.0,145.79,204,10.0,41.0,19.12,51,182970.0,0.0,10.15,248,21871710.0,0.0,9197.93,244,1.0,5.0,11.54,198,1776000.0
952,0.0,830.72,367,1.0,108.0,149.0,220,6634.0,0.0,675.0,332,3.0,-10.0,61.0,322,28.0,-11.0,48.0,156,1920.0,6.0,31.1,147,9720.0,0.0,10.15,149,4514760.0,0.0,20.09,141,23.0,0.0,0.36,91,110160.0,2.0,2500.0,216,1.0,-1.0,14.65,581,3175900.0,0.0,25.0,293,12.0,335.0,104.0,496,860.0,-13.0,37.6,252,40.0,0.0,9.13,270,1286000.0,109.0,20.0,432,2800.0,-7.0,239.4,229,43200.0,32.0,34.0,243,4500.0,69.0,18.65,197,2460960.0,0.0,499.0,265,360.0,28.0,347.56,224,160200.0,0.25,10.15,541,8061480.0,0.0,630.42,180,22.0,-11.0,19.12,323,102720.0,-2.0,2.79,209,9312000.0,0.0,30.0,265,1545.3,0.0,135.0,262,12600.0,0.0,10.5,408,57600.0,5.0,48.0,147,108480.0,-10.0,248.5,157,625.0
953,0.0,581.76,558,54.0,20.0,112.0,27,2.0,0.0,1.54,198,14750.0,-3.0,17.39,131,145.0,0.0,4.6,413,48000.0,0.0,44.0,176,90.0,0.0,180.0,241,8.0,-12.0,96.87,489,132000.0,7.0,19.12,595,26520.0,0.0,1.85,375,3094000.0,0.0,4473.1,215,1.0,1.0,1.75,371,133550.0,-6.0,24.63,270,22000000.0,375.0,27.96,204,1.0,-47.0,5.56,129,3719340.0,0.0,2.61,222,551300.0,-5.0,5.1,234,2000000.0,-11.0,8.5,335,40032.0,-25.0,31072.45,57,1.0,-5.0,29.9,189,70.0,5.0,248.5,239,521.0,-4.0,2898.0,288,1.0,0.0,248.5,147,114.0,5.0,30.5,217,90000.0,0.0,139.0,169,9.0,0.0,130.0,173,2200.0,100.0,18.38,219,46000.0,6.0,43.0,190,100.0,7.0,6.175,416,87000.0,20.0,48.05,181,1.0
954,67.0,18.65,455,2460960.0,1.0,22.04,368,20160.0,0.0,65.0,233,312000.0,0.0,2.14,209,500000.0,29.0,2.9,401,300000.0,20.0,13.45,274,43740.0,0.0,1.25,238,44190.0,-28135.0,521.04,211,2.0,0.0,12.49,381,276150.0,0.0,2.55,311,3159.0,269.0,0.67,781,6120.0,-12.0,4.62,248,500000.0,80.0,0.03,275,4116000.0,0.0,15.61,228,16890.0,-3.0,12.49,400,900000.0,0.0,3.31,222,7351800.0,-7.0,13.45,111,300000.0,-12.0,24.7,224,73.0,0.0,3.47,392,32100.0,0.0,10.15,324,25560000.0,0.0,30.0,136,294.0,615.0,41.0,1044,33.0,-37.0,17.25,104,1365120.0,10.0,132.0,201,40.0,-9.0,55.0,229,71280.0,-22.0,4.5,148,3600000.0,-4.0,50.0,157,30.0,0.0,6.04,186,1022.0,0.0,2.96,426,450000.0,0.0,4.75,243,2000.0
955,13.0,60.0,74,50.0,7.0,17.25,327,92400.0,0.0,44.0,192,1170.0,13.0,12.95,216,414500.0,0.0,1.45,406,1173200.0,0.0,1.66,255,10000.0,0.0,55.0,45,129600.0,1.0,204.0,151,414720.0,0.0,8.29,56,150.0,-11.0,10.15,165,5387040.0,46.0,2.0,113,20052.0,0.0,79.0,246,8.0,0.0,51.78,378,13200.0,0.0,442.88,367,1.0,0.0,12.49,215,18750.0,-13.0,219.8,207,2.0,7.0,13.45,141,1771380.0,0.0,0.99,190,100000.0,-14.0,7.65,134,333100.0,-1.0,6.1,177,5640000.0,0.0,198.0,165,50.0,0.0,137.0,225,2016.0,0.0,2.55,292,65000.0,0.0,50.0,346,87360.0,0.0,977.6,92,150.0,0.0,86.67,218,3.0,0.0,7.4,333,18270.0,0.0,137.0,169,576.0,-1.0,8500.0,364,1.0,0.0,137.0,263,210.0
956,0.0,213.0,168,8.0,-23.0,30.0,141,7500.0,0.0,29.12,218,176.0,-152.0,45.285,443,400.0,0.0,6.54,501,447500.0,0.0,1250.0,242,5500.0,8.0,46.8,302,200.0,1.0,52.0,145,38592.0,14.0,1.75,178,120000.0,134.0,123.58,249,2680.0,-152.0,13.45,216,1148310.0,-9.0,188.23,175,80.0,-2.0,692.48,185,40.0,0.0,43.0,183,110.0,0.0,75.0,318,2100.0,0.0,2.7,244,1381620.0,32.0,11.54,72,9560000.0,0.0,96.87,397,6000000.0,83.0,7.0,227,1500.0,1.0,0.7,476,25000.0,0.0,1.27,406,663000.0,0.0,11655.0,453,1.0,0.0,2.61,14,117413.0,0.0,2.61,417,385863.0,-7.0,8.5,169,17000.0,0.0,110.0,342,80000.0,0.0,15.61,203,33840.0,0.0,621.0,170,960.0,63.0,30.0,309,30.599999999999998,-3.0,95.0,261,384.0
957,44.0,3.15,123,11520.0,0.0,50.0,250,100.0,0.0,1.45,404,351400.0,0.0,71.27,87,20.0,0.0,2669.59,476,5.0,0.0,86.67,218,75.0,7.0,84.11,247,75000.0,0.0,38.33,471,480.0,-5.0,45.0,415,345000.0,0.0,180.0,467,13.0,-71.0,2.7,87,42000.0,0.0,2000.0,145,1.0,0.0,64.4,72,6900.0,0.0,8.5,218,5328.0,56.0,1.62,202,500.0,0.0,2.61,641,130692.0,0.0,12.6,197,100000.0,2.0,213.0,233,70.0,0.0,6.0,218,4777200.0,-14.0,78.0,142,107.0,0.0,28.65,330,55000.0,0.0,34.0,182,4600.0,0.0,4.04,209,30000.0,-6.0,90.0,229,2500.0,0.0,11.49,179,79260.0,0.0,44.0,264,630.0,0.0,250.0,226,500.0,2.0,4.5,323,2136.0,0.0,91.5,238,110000.0,-1.0,280.0,60,69120.0
958,0.0,3.85,266,3962460.0,1.0,6.5,210,3000000.0,-5.0,2898.0,106,1.0,0.0,180.0,415,42.0,0.0,16.25,173,5567520.0,0.0,18.0,479,75.0,82.0,104.0,161,120.0,4.0,6.43,221,130680.0,-14.0,466.81,147,14400.0,0.0,2.25,83,20000.0,-24.0,10.15,109,7199280.0,-4.0,140.42,68,6800.0,1.0,8.5,306,59600.0,171.0,25.65,177,11310.0,-5.0,22.9,416,4.0,0.0,135.0,633,18300.0,365.0,466.81,191,576.0,0.0,581.76,106,440.0,-14.0,692.48,17,50.0,-6.0,1.54,317,13250.0,39.0,5.56,176,30000000.0,0.0,1.44,346,6205000.0,0.0,2.62,453,400000.0,98.0,5.09,177,1970.0,495.0,1.25,412,176790.0,20.0,4.95,154,3250.0,0.0,6.75,431,14800.0,0.0,41.5,582,60000.0,50.0,47.99,219,210000.0,0.0,290.0,240,43.0
959,-6.0,9.84,171,68250.0,0.0,338.96,103,24.0,3.0,200.55,358,10940832.0,15.0,4846.21,183,1.0,0.0,47.0,80,60.0,35.0,106.14,173,10460.0,10.5,31.0,246,50000.0,0.0,0.79,127,1234000.0,-2.0,2.07,286,500000.0,0.0,250.0,164,1400.0,0.0,8.5,498,200016.0,0.0,15.08,299,249000.0,0.0,1.9,253,956040.0,9.333333333,15.63,285,2179800.0,0.0,60.0,203,200.0,0.0,147.14,241,500.0,148.0,0.36,308,5760.0,0.0,11.25,264,40.0,-0.5,3.85,176,2313600.0,12.0,15.08,265,5303700.0,-9.0,518.58,229,38400.0,0.0,2.5,65,8100.0,0.0,348.01,313,48.0,0.0,4.71,284,347000.0,-13.0,35.0,40,1.0,0.0,12191.69,27,200.0,48.0,1.9,443,3270.0,-7.0,6400.69,574,5760.0,-2.0,7.77,143,1500000.0,0.0,0.36,270,230200.0
960,0.0,45.95,56,15.0,0.0,1.75,438,516.0,-4.0,137.0,106,944.0,25.0,180.0,286,225.0,0.0,0.32,287,6300.0,54.0,27.1,173,1600.0,4.0,500.0,270,50000.0,0.0,6.1,256,1548000.0,0.0,2.07,200,500000.0,-5.0,16070.0,227,2.0,0.0,2.14,427,1847500.0,1.0,145.8,189,400.0,0.0,125.0,123,44.0,0.0,7.1,178,181200.0,48.0,2.94,317,364845.0,0.0,27.42,149,7000.0,-10.0,1.71,197,20000.0,-9.0,295.0,98,50.0,-3.0,96.87,205,1905000.0,0.0,15.0,153,30.0,6.0,1.4,174,310800.0,0.0,9.27,170,18750.0,-4.0,500.0,262,89000.0,7.0,137.0,141,96.0,4.0,112.0,269,2.0,0.0,5.75,283,300000.0,-1.0,96.87,171,576000.0,0.0,2898.0,292,1.0,0.0,7.65,261,210000.0,-20.0,9.05,53,2.0
961,0.0,838.95,178,120.0,0.0,180.0,317,24.0,0.0,19.12,365,173790.0,-2.0,4.25,253,737280.0,0.0,27.0,79,4.0,6.0,314.16,214,1.0,-13.0,250.0,177,2400.0,0.0,32.0,174,36000.0,3.666666667,15.61,274,1125720.0,0.0,99.0,163,10.0,4.0,50.0,107,1125.0,-1.0,13280.73,195,1.0,7.0,5.2,482,2400.0,0.0,95.0,135,4192.0,0.0,8.5,234,46800.0,-4.0,56.0,128,40000.0,2.0,186.0,402,5.0,49.0,1.9,143,1524000.0,1.0,55.0,107,140400.0,0.0,4888.0,375,40.0,-12.2,10.15,165,10294560.0,0.0,6.5,359,8.0,172.0,12.68,349,17.0,5.0,447.0,120,1000.0,63.0,180.0,141,400.0,-6.0,6.7,301,29000.0,4.0,6.175,102,194000.0,0.0,63.0,207,60.0,32.0,400.0,168,6.0,-12.0,4.6,422,60000.0
962,1.0,1.34,218,345906.0,4.0,50.0,284,875.0,0.0,273.4,287,48.0,-1.0,2042.0,299,1.0,0.0,145.0,252,1288.0,101.0,37.57,298,1972.0,0.0,12.95,280,289300.0,83.0,25.0,219,5100.0,-1.0,92.5,246,75000.0,-12.0,75.0,238,300.0,0.0,83.85,71,2000.0,-3.0,0.36,233,69552.0,0.0,90.0,287,8500.0,0.0,149.0,149,2000.0,6.0,3.65,319,45900.0,0.0,78.0,260,37.0,0.0,991.1,183,170.0,0.0,9.0,42,468720.0,0.0,10.0,158,1120.0,0.0,6.5,90,80.0,13.0,55.0,165,857952.0,0.0,7.5,153,1500.0,157.0,16.82,320,90000.0,0.0,130.0,197,18.0,0.0,260.0,168,256.0,23.0,2.73,412,2321000.0,0.0,180.0,229,55.0,-6.0,130.0,162,1725.0,0.0,106.81,298,1771200.0,-10.0,8.5,148,64008.0
963,0.0,19.12,249,98220.0,-14.0,6.5,391,180.0,-13.0,10.15,344,3764880.0,-24.0,3.99,322,500.0,0.0,204.0,479,168960.0,0.0,6195.72,130,1.0,0.0,4.5,210,945000.0,0.0,290.0,129,38.0,0.0,466.81,116,25248.0,78.0,44.0,378,810.0,0.0,19.12,528,200040.0,-7.0,1341.88,255,1.0,0.0,6.1,324,280800.0,16.33333333,248.5,167,50.0,109.0,3.85,183,3511140.0,-3.0,178.0,124,832.0,103.0,3.27,544,745800.0,4.0,3.47,427,68050.0,0.0,27.5,406,2.0,11.0,65.0,232,25.0,171.0,7.9,298,2688.0,0.0,12.49,434,173190.0,-7.0,40.57,127,15.0,1.0,51.0,296,44.0,6.0,8.5,632,56000.0,-18.0,8.5,22,30312.0,0.0,75.0,471,3.0,0.0,127.4,247,609000.0,0.0,1.45,154,38600.0,0.0,75.0,279,100.0
964,31.0,2.55,379,1000.0,-1.0,7.9,262,857000.0,-1.0,10.15,380,13575780.0,-5.0,79.0,142,44.0,0.0,1.54,337,13250.0,0.0,17.25,225,28800.0,96.0,2.15,364,267840.0,0.0,2500.0,89,1.0,0.0,3.99,277,2650000.0,0.0,9.75,215,5.0,-26.0,41.0,66,45000.0,0.0,206.7,580,30000.0,92.0,7.7,350,9000.0,0.0,5.25,582,8400.0,0.0,54.0,152,41520.0,0.0,10.15,153,1111950.0,-35.0,94.0,157,44600.0,0.0,3.93,324,90810.0,0.0,581.76,331,1206.0,126.0,3.65,492,440640.0,0.0,10.15,51,2700000.0,6.0,29.84,110,9600.0,0.0,10.15,347,7883910.0,9.0,34.0,250,140.0,0.0,110.0,202,24000.0,-204.0,119.5,-333,300.0,23.0,2.73,415,2128000.0,0.0,5.12,308,32256.0,0.0,8605.0,259,1.0,0.0,3.15,168,2671260.0
965,-5.0,1.54,192,90000.0,0.0,55.0,99,62500.0,-1.0,1.99,291,650600.0,2.0,8.5,155,3000.0,-7.0,13.0,208,35.0,-18.0,411.53,-335,4.0,15.0,180.0,186,2.0,-5.0,150.0,228,500.0,0.0,78.0,322,267.0,-35.0,10.15,199,28576800.0,0.0,13.45,48,3500000.0,-1.0,250.0,412,2200.0,7.0,266.34,184,36.0,16.0,296.43,202,5.0,0.0,39.21,174,4750.0,29.0,581.76,245,500.0,-13.0,44.0,116,2160.0,0.0,6.94,322,15420.0,0.0,0.72,432,600000.0,0.0,1.75,606,3530800.0,-106.0,17.25,130,195840.0,0.0,19.05,405,12660.0,0.0,248.5,243,40.0,0.0,180.0,231,412.0,5.0,250.0,426,1700.0,0.0,0.72,219,10860000.0,50.0,2.2,254,385710.0,30.0,132.06,331,12500.0,0.0,11.54,83,149000.0,-6.0,0.85,283,302200.0
966,0.0,4.6,535,45350.0,1.0,0.67,462,22322.0,0.0,4.91,403,65000.0,-13.0,17.25,178,2400000.0,0.0,7.54,245,250000.0,187.0,8.85,237,12000.0,111.0,68.0,366,5.0,7.0,10.15,288,45889200.0,0.0,5.0,90,509.0,0.0,466.81,253,10560.0,0.0,9.3,269,450000.0,0.0,45.07,374,77000.0,-5.0,52.0,284,5184.0,0.0,4.5,178,198990.0,0.0,3.73,413,455.0,1.0,137.0,282,298.0,-1.0,2.94,203,195000.0,-3.0,2.9,77,18891420.0,27.0,36.0,147,10000.0,0.0,6.54,445,666675.0,0.0,54.1,170,6.0,0.0,211.7,178,40.0,-1.0,581.76,60,70.0,-310.0,13.21,6,39200.0,-3.0,50.0,298,30.0,-40.0,30.0,57,10353.0,15.0,31.0,141,3000.0,-7.0,433.64,197,30.0,10.0,216.0,174,6400.0,29.0,180.0,245,40.0
967,0.0,2.4,280,59040.0,6.0,6.54,205,425000.0,8.0,4.7,213,201600.0,78.0,253.0,298,45000.0,2.0,336.87,157,200000.0,0.0,5.12,253,14250.0,-4.0,8.5,484,79992.0,3.0,6.175,300,16800.0,73.0,18.26,177,4300.0,375.0,1108.18,204,2.0,0.0,3.47,327,7750.0,-21.0,10.15,239,23349600.0,6.0,6.175,25,75000.0,0.0,2.07,210,256000.0,6.0,595.0,22,200.0,0.0,0.52,198,18873600.0,0.0,1840.0,113,4.0,0.0,7.0,422,12000.0,0.0,198.0,243,129.0,-6.0,4.15,163,46000.0,0.0,4.15,201,20853.0,0.0,290.0,95,51.0,83.0,1.34,356,150000.0,0.0,5.56,246,1590000.0,0.0,375.0,244,2.0,-20.0,30.75,60,4000.0,0.0,96.87,187,3240000.0,-1.0,79.0,169,12.0,35.0,2.94,304,300000.0,0.0,1.8,262,6331200.0
968,0.0,2.79,326,301981.0,-12.0,290.0,115,95.0,40.0,84.8,68,1100.0,0.0,0.36,201,666720.0,63.0,19.0,99,130.0,0.0,65.0,437,70000.0,0.0,18.34,310,25000.0,0.0,1.45,277,239800.0,0.0,101.2,687,48.0,0.0,1.34,322,175000.0,42.0,8.5,338,46224.0,-24.0,21.0,322,500.0,7.0,15.63,369,2016000.0,0.0,12.49,383,20430.0,78.0,248.5,323,53.0,7.0,50.0,218,875.0,-11.0,7.4,400,42000.0,0.0,950.0,223,46080.0,-296.0,7.54,20,24200.0,-10.0,2500.0,551,1.0,0.0,55.27,107,250.0,-1.0,2.62,266,370500.0,5.0,110.0,169,8000.0,50.0,43.0,206,1230.0,0.0,13.45,198,1973910.0,0.0,37.36,83,8500.0,0.0,305.0,273,15.0,-18.0,1.54,230,20000.0,10.5,248.5,227,320.0,0.0,239.86,195,1200.0
969,0.0,8.86,548,1500000.0,-2.0,8.5,182,200000.0,-7.0,54.0,161,60480.0,0.0,6.54,534,250000.0,-8.0,75.0,78,255600.0,-9.0,977.6,211,150.0,0.0,30.0,134,1932.0,0.0,180.0,202,272.0,0.0,44.0,140,90.0,6.0,2.15,221,44100.0,-6.0,0.3,199,185040.0,6.0,139.0,190,7.0,-9.0,705.93,65,20.0,0.0,19.12,378,10530.0,83.0,1575.0,218,28.0,0.0,15.63,303,4926750.0,40.0,34.0,105,40530.0,37.0,40.0,200,325000.0,0.0,273.7,278,100.0,54.0,6.175,169,62000.0,-7.0,18.65,343,186360.0,-12.0,347.56,10,4000.0,13.0,188.23,112,5.0,-2.0,12.49,132,67110.0,-16.0,96.87,115,6879000.0,3.0,260.0,325,52.0,0.0,0.67,339,11084.0,0.0,7.77,393,1500000.0,3.0,104.0,84,140.0,0.0,273.0,233,1200.0
970,0.0,55.0,176,3024.0,-1.0,8.29,106,6745.0,1.0,4.6,253,422925.0,20.0,0.85,128,868500.0,0.0,36.67,130,39.0,-11.0,6.72,277,62350.0,-1.0,1.6,174,1300.0,0.0,32.23,183,290.0,-1.0,72.52,135,68.0,0.0,6.54,164,2500000.0,66.0,5.17,243,10.0,-3.0,14.62,469,27.0,0.0,2.07,358,573113.0,202.0,2.55,204,300.0,0.0,6.5,358,120.0,0.0,4.5,302,2209500.0,-21.0,18.65,208,3600000.0,-12.0,18.0,298,4200.0,-12.0,198.0,138,55.0,-14.0,3500.0,487,1.0,0.0,0.99,156,3510900.0,-4.0,110.0,73,524000.0,64.0,60.0,253,50.0,0.0,1.56,557,1067500.0,0.0,180.0,140,16.0,5.0,239.86,339,1200.0,6.0,6.54,456,1000000.0,2.0,502.08,254,96.0,11.0,239.15,147,27.0,0.0,1.45,197,1486200.0
971,0.0,14.25,165,900000.0,0.0,98.74,225,13071000.0,-1.0,250.0,145,120.0,0.0,630.42,220,12.0,-9.0,1.34,299,200000.0,-5.0,1.75,561,53625.0,37.0,4488.69,78,1.0,0.0,3.0,142,37600.0,0.0,50.0,78,36.0,50.0,17.25,206,1140480.0,0.0,586.81,349,20.0,0.0,108.78,325,92.0,25.0,6.26,500,30000.0,-9.0,6.175,146,10500.0,0.0,0.01,74,4.0,148.0,0.36,308,38880.0,-13.0,86.67,82,69.0,0.0,173.0,142,170.0,0.0,40.71,218,20600.0,0.0,2.96,378,547667.0,-5.0,9.84,234,267500.0,0.0,95.0,177,1536.0,31.0,63.0,189,300.0,-13.0,96.87,130,2667000.0,0.0,12.49,350,399990.0,-2.0,2.14,400,365000.0,0.0,5.0,162,65600.0,0.0,630.42,122,60.0,-11.0,903.77,110,34560.0,-3.0,5.86,455,1719000.0
